SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2019-08-01,"730001                   ARTES                     6,3         6,34",,6.34,6.3,6.39,1735,1101.12
2019-08-01,"714001                   ASSAD                    8,83         8,83",,8.57,8.57,8.78,309423,26733.4
2019-08-01,"360035                   ATB                      3,65         3,65",,3.62,3.61,3.65,18804,6807.0
2019-08-01,"774001                   ATELIER MEUBLE INT        4,4         4,31",,4.39,4.39,4.4,2502,1097.6
2019-08-01,"470010                   ATL                      2,69         2,68",,2.67,2.67,2.69,19818,5308.89
2019-08-01,160015                   ATTIJARI BANK              41           41,4141.4,41.4,40.94,41.4,97327,39893.14
2019-08-01,"661001                   ATTIJARI LEASING        16,35        16,35",16.0116,16.0,16.0,16.01,402,640.01
2019-08-01,"190060                   BH                      12,51        12,51",,12.45,12.45,12.6,712833,89099.73
2019-08-01,"180045                   BIAT                    117,3       114,01",117.3115,115.0,114.01,117.3,1435371,64601.39
2019-08-01,"310060                   BNA                     13,97        13,58",,13.58,13.56,13.97,626022,86003.8
2019-08-01,"220005                   BT                       7,78         7,76",,7.8,7.76,7.9,19630401,52903.37
2019-08-01,"759001                   CELLCOM                  1,78         1,75",,1.79,1.75,1.79,451337,7971.35
2019-08-01,420085                   CIL                        17           17,0.0,17.0,0.0,0.0,0,
2019-08-01,"755001                   CITY CARS                11,2         11,2",11.211,11.0,11.0,11.2,1495,1656.5
2019-08-01,"767001                   DELICE HOLDING           12,8         12,8",,12.78,12.78,13.1,126515,16302.4
2019-08-01,"665001                   ELECTROSTAR              1,37         1,37",,1.36,1.33,1.37,116619,1553.08
2019-08-01,"741001                   ENNAKL AUTOMOBILES      11,98           12",11.9812,12.0,11.7,12.0,231423,27274.85
2019-08-01,"721001                   ESSOUKNA                 2,86         2,86",,2.9,2.8,2.98,162012,4742.19
2019-08-01,"757001                   EURO-CYCLES             18,74        18,74",,18.6,18.35,18.69,66316,12354.48
2019-08-01,"713001                   GIF-FILTER               1,01         1,01",11.02,1.02,1.0,1.02,31455,3146.0
2019-08-01,"731013                   HANNIBAL LEASE           7,68         7,68",0.0,7.68,0.0,0.0,0,
2019-08-01,"320075                   ICF                     179,6        179,6",178.62175,175.0,174.32,180.0,3257955,76183.54
2019-08-01,"644001                   MAGASIN GENERAL          38,5         38,5",,37.35,37.35,37.35,22006,82170.0
2019-08-01,"100010                   MONOPRIX                 7,49         7,49",,7.27,7.27,7.48,33664,25143.16
2019-08-01,"762001                   MPBS                      3,5         3,49",,3.59,3.41,3.6,1395843,49049.39
2019-08-01,"753001                   ONE TECH HOLDING        15,81        15,79",,15.7,15.67,15.95,8973461,41287.86
2019-08-01,"570001                   POULINA GP HOLDING      12,49        12,49",,12.48,12.48,12.49,5303,6614.7
2019-08-01,"761001                   SAH                     11,34        11,34",,11.35,11.34,11.44,24564522,79953.15
2019-08-01,"110025                   SFBT                    23,57        23,56",23.5724,24.0,23.56,24.0,330871587,86464.42
2019-08-01,"659001                   SIAME                    2,46         2,46",,2.45,2.44,2.45,29254,7141.25
2019-08-01,400005                   SIMPAR                     31           31,0.0,31.0,0.0,0.0,0,
2019-08-01,"678001                   SOMOCER                  1,14         1,13",,1.15,1.13,1.17,2762802633,19690.04
2019-08-01,"729001                   SOPAT                    1,73         1,73",,1.73,1.73,1.74,10515,1827.74
2019-08-01,"653001                   SOTETEL                   5,9          5,9",,5.81,5.79,6.06,412271262,44687.45
2019-08-01,"763001                   SOTIPAPIER               4,85         4,85",,4.89,4.78,4.9,293601001,42771.63
2019-08-01,"666001                   SOTRAPIL                 16,9         16,9",,16.99,16.99,16.99,21,33.98
2019-08-01,"658001                   SOTUMAG                   2,6         2,54",,2.53,2.53,2.63,36052135,92270.68
2019-08-01,"656001                   SOTUVER                  8,68         8,75",,8.91,8.6,8.94,373501323,29318.95
2019-08-01,"606001                   STAR                   131,99       131,99",0.0,131.99,0.0,0.0,0,
2019-08-01,"260095                   STB                      3,76         3,72",,3.77,3.76,3.77,236515,8906.9
2019-08-01,"744001                   TELNET HOLDING          10,58        10,28",,10.84,10.4,10.88,15518935116,65212.18
2019-08-01,"727001                   TPR                      4,71         4,71",,4.71,4.6,4.71,568518,26654.24
2019-08-01,738001                   TUNIS RE                    8            8,,7.95,7.95,7.95,201,159.0
2019-08-01,"120040                   TUNISAIR                  ,67          ,69",,0.69,0.65,0.69,2585501691,71098.86
2019-08-01,"210090                   TUNISIE LEASING F        14,8         14,8",,14.61,14.35,14.61,28239,41088.86
2019-08-01,"769001                   UADH                     1,89         1,89",,1.89,1.88,1.89,109916,2068.31
2019-08-01,"390010                   UIB                     22,35        22,35",,22.73,22.2,22.75,4666271,3950.53
2019-08-01,"772001                   UNIMED                   7,78         7,78",,7.78,7.71,7.79,16053581,24318.67
2019-08-01,720001                   WIFACK INT BANK             7            7,,6.98,6.98,6.98,44010,3071.2
2019-08-01,"230035                   AIR LIQUDE TSIE         83,49        81,14",83.4983,83.0,83.0,83.49,22,166.49
2019-08-01,380070                   ALKIMIA                    44           44,0.0,44.0,0.0,0.0,0,
2019-08-01,"655001                   ASSURANCES SALIM         31,9         31,9",0.0,30.47,0.0,0.0,0,
2019-08-01,300045                   ASTREE                     38           38,0.0,38.0,0.0,0.0,0,
2019-08-01,"758001                   BEST LEASE                1,8          1,8",,1.8,1.8,1.8,241,43.2
2019-08-01,"130055                   BTE (ADP)               11,55        11,55",,11.49,11.49,11.49,2801,3217.2
2019-08-01,"735001                   CIMENTS DE BIZERTE       2,02         2,02",,2.01,2.01,2.01,24501,4924.5
2019-08-01,"330090                   ELBENE INDUSTRIE         2,82         2,82",0.0,2.82,0.0,0.0,0,
2019-08-01,"672004                   MODERN LEASING           3,23         3,23",0.0,3.23,0.0,0.0,0,
2019-08-01,"250065                   PLAC. TSIE-SICAF        46,11        46,11",0.0,46.11,0.0,0.0,0,
2019-08-01,"667001                   SIPHAT                   3,05         3,05",0.0,3.05,0.0,0.0,0,
2019-08-01,"718001                   SITS                     1,77         1,78",,1.78,1.77,1.78,8014,1417.79
2019-08-01,"140070                   SPDIT - SICAF             9,7          9,7",,9.99,9.99,9.99,882,879.12
2019-08-01,"664001                   STEQ                     7,07         7,07",0.0,7.38,0.0,0.0,0,
2019-08-01,"410020                   TUNINVEST-SICAR           6,3          6,3",,6.2,6.2,6.2,1802,1116.0
2019-08-01,240050                   UBCI                       23           23,0.0,23.0,0.0,0.0,0,
2019-08-01,"768001                   ASS MULTI ITTIHAD        4,63         4,63",0.0,4.43,0.0,0.0,0,
2019-08-01,"430030                   SITEX                     6,3          6,3",0.0,6.3,0.0,0.0,0,
2019-08-01,"617001                   STE TUN. DU SUCRE       12,69        12,69",0.0,12.69,0.0,0.0,0,
2019-09-01,"725001                   ADWYA                    4,74         4,74",,4.6,4.6,4.74,5626,2593.2
2019-09-01,"340005                   AMEN BANK                27,5        27,48",,27.5,26.8,27.5,23411,6389.46
2019-09-01,"730001                   ARTES                    6,34         6,34",,6.34,6.34,6.35,92612,5872.84
2019-09-01,"714001                   ASSAD                    8,57         8,57",,8.37,8.32,8.57,591035,49408.61
2019-09-01,"360035                   ATB                       3,6         3,62",,3.64,3.6,3.64,32476,11702.2
2019-09-01,"774001                   ATELIER MEUBLE INT       4,35         4,39",,4.25,4.25,4.35,156811,6736.92
2019-09-01,"470010                   ATL                      2,65         2,67",,2.67,2.63,2.67,956014,25298.75
2019-09-01,"160015                   ATTIJARI BANK              41         41,4",4141.0,41.0,40.9,41.0,120722,49462.41
2019-09-01,661001                   ATTIJARI LEASING           16           16,,15.85,15.85,16.43,144,224.29
2019-09-01,"190060                   BH                      12,45        12,45",,12.59,12.4,12.59,1093928,136139.7
2019-09-01,180045                   BIAT                      115          115,115112.01,112.01,111.57,115.0,2508882,84100.69
2019-09-01,"310060                   BNA                     13,58        13,58",,13.41,13.18,13.57,11233651,50133.68
2019-09-01,"220005                   BT                        7,8          7,8",,7.75,7.75,7.89,976321,75941.89
2019-09-01,"759001                   CELLCOM                  1,79         1,79",,1.76,1.76,1.81,4828,862.56
2019-09-01,"420085                   CIL                     16,99           17",,16.98,16.97,16.99,4004,6791.28
2019-09-01,755001                   CITY CARS                  11           11,,11.2,11.2,11.2,51,56.0
2019-09-01,"767001                   DELICE HOLDING          12,78        12,78",1312.79,12.79,12.79,13.0,4987,6382.5
2019-09-01,"665001                   ELECTROSTAR              1,36         1,36",,1.37,1.36,1.37,3063,418.97
2019-09-01,741001                   ENNAKL AUTOMOBILES         12           12,1211.98,11.98,11.97,12.0,110016,13177.5
2019-09-01,"721001                   ESSOUKNA                  2,9          2,9",,2.88,2.82,2.95,91010,2616.1
2019-09-01,"757001                   EURO-CYCLES              18,4         18,6",,18.39,18.2,18.4,85426,15648.42
2019-09-01,"713001                   GIF-FILTER               1,02         1,02",,1.01,1.0,1.02,793713,7995.63
2019-09-01,"731013                   HANNIBAL LEASE           7,68         7,68",,7.6,7.45,7.6,5565,4215.16
2019-09-01,320075                   ICF                       175          175,175173.0,173.0,171.0,178.0,641581,10889.44
2019-09-01,"644001                   MAGASIN GENERAL         37,35        37,35",,38.43,36.3,38.43,4123,14957.73
2019-09-01,"100010                   MONOPRIX                 7,27         7,27",,7.25,7.25,7.26,5146,3728.64
2019-09-01,"762001                   MPBS                      3,6         3,59",,3.69,3.59,3.7,758137,27690.85
2019-09-01,"753001                   ONE TECH HOLDING         15,7         15,7",,15.75,15.69,16.15,9839219215,52476.42
2019-09-01,"570001                   POULINA GP HOLDING      12,48        12,48",,12.45,12.23,12.48,2727,3386.78
2019-09-01,"761001                   SAH                     11,36        11,35",,11.34,11.34,11.4,425127,48340.56
2019-09-01,110025                   SFBT                       24           24,2423.8,23.8,23.8,24.0,1178470,282340.1
2019-09-01,"659001                   SIAME                    2,45         2,45",,2.45,2.39,2.45,12896,3144.35
2019-09-01,400005                   SIMPAR                     31           31,,30.08,30.08,30.08,501,1504.0
2019-09-01,"678001                   SOMOCER                  1,16         1,15",,1.13,1.13,1.16,1715491641,96726.73
2019-09-01,"729001                   SOPAT                    1,73         1,73",,1.68,1.68,1.73,1207051,20393.57
2019-09-01,"653001                   SOTETEL                   5,9         5,81",,5.85,5.74,5.93,577854,33835.05
2019-09-01,"763001                   SOTIPAPIER               4,89         4,89",,4.9,4.84,4.9,231415,11286.11
2019-09-01,"666001                   SOTRAPIL                16,99        16,99",,16.6,16.6,16.99,10069,17078.69
2019-09-01,"658001                   SOTUMAG                  2,57         2,53",,2.46,2.46,2.59,1206773,
2019-09-01,"656001                   SOTUVER                  8,92         8,91",,9.3,8.85,9.32,625851755,71521.94
2019-09-01,"606001                   STAR                   131,99       131,99",0.0,131.99,0.0,0.0,0,
2019-09-01,"260095                   STB                      3,77         3,77",,3.93,3.76,3.93,816629,31272.14
2019-09-01,"744001                   TELNET HOLDING          10,85        10,84",,10.84,10.75,11.15,436301744,76385.48
2019-09-01,"727001                   TPR                      4,72         4,71",,4.75,4.71,4.75,501029,23683.18
2019-09-01,"738001                   TUNIS RE                 7,95         7,95",,7.99,7.74,7.99,12778,9889.0
2019-09-01,"120040                   TUNISAIR                  ,69          ,69",,0.67,0.67,0.69,9475071,63844.76
2019-09-01,"210090                   TUNISIE LEASING F       14,61        14,61",,15.05,14.6,15.1,49817,7345.6
2019-09-01,"769001                   UADH                     1,89         1,89",,1.88,1.84,1.9,897329,16683.15
2019-09-01,"390010                   UIB                     22,73        22,73",,22.2,22.2,22.22,194923,43277.2
2019-09-01,"772001                   UNIMED                   7,78         7,78",,7.78,7.78,7.79,282614,21988.28
2019-09-01,"720001                   WIFACK INT BANK          6,98         6,98",,6.97,6.96,6.97,44513,3097.24
2019-09-01,230035                   AIR LIQUDE TSIE            83           83,,86.5,86.5,86.5,847,7266.0
2019-09-01,380070                   ALKIMIA                    44           44,0.0,44.0,0.0,0.0,0,
2019-09-01,"655001                   ASSURANCES SALIM        30,47        30,47",0.0,30.47,0.0,0.0,0,
2019-09-01,300045                   ASTREE                     38           38,3838.0,38.0,38.0,38.0,602,2280.0
2019-09-01,"758001                   BEST LEASE                1,8          1,8",0.0,1.8,0.0,0.0,0,
2019-09-01,"130055                   BTE (ADP)               11,49        11,49",0.0,11.49,0.0,0.0,0,
