SEANCE,CODE,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,CAPITAUX
2018-05-01,"617001                   STE TUN. DU SUCRE         7,1          7,1",0.0,7.1,0.0,0.0,0,
2018-08-01,"725001                   ADWYA                    5,55         5,58",,5.5,5.49,5.55,1177442,64819.07
2018-08-01,"340005                   AMEN BANK               23,99        23,98",,23.98,23.71,23.99,135518,32443.36
2018-08-01,"730001                   ARTES                    6,26         6,26",,6.1,6.09,6.2,430022,26304.2
2018-08-01,"714001                   ASSAD                     9,2          9,2",,9.35,9.1,9.35,353515,32361.42
2018-08-01,"360035                   ATB                      4,12         4,12",,4.17,4.1,4.17,427116,17545.24
2018-08-01,"774001                   ATELIER MEUBLE INT       2,43         2,43",,2.4,2.36,2.43,191713,4580.87
2018-08-01,"470010                   ATL                       3,1         3,12",,3.12,3.1,3.12,321012,9995.0
2018-08-01,"160015                   ATTIJARI BANK           36,89        36,86",,37.33,36.71,37.8,3568621,32794.72
2018-08-01,"661001                   ATTIJARI LEASING         17,8         17,8",,17.78,17.72,17.79,4778,8471.14
2018-08-01,"190060                   BH                      17,97        17,97",,17.8,17.8,17.97,193220,34682.6
2018-08-01,"180045                   BIAT                    120,9        119,9",,122.53,120.9,123.9,3081283,77429.15
2018-08-01,"310060                   BNA                     11,45         11,6",,11.46,11.45,11.58,610631,70105.73
2018-08-01,"220005                   BT                       7,82         7,82",,7.82,7.8,7.9,358816,27992.18
2018-08-01,"759001                   CELLCOM                  1,84         1,84",,1.86,1.79,1.86,22175,3969.13
2018-08-01,"420085                   CIL                     17,49        17,78",,17.49,17.4,17.49,49559,86365.14
2018-08-01,"755001                   CITY CARS               11,49        11,49",,11.35,11.15,11.35,599817,68042.6
2018-08-01,"767001                   DELICE HOLDING           16,9         16,9",,16.92,16.9,16.97,9379,15876.14
2018-08-01,"665001                   ELECTROSTAR              2,62         2,62",,2.55,2.55,2.69,441424,11372.18
2018-08-01,"741001                   ENNAKL AUTOMOBILES       12,5         12,6",,12.5,12.3,12.5,61011,7602.55
2018-08-01,"721001                   ESSOUKNA                 3,71         3,77",,3.82,3.67,3.82,17838,6568.12
2018-08-01,"757001                   EURO-CYCLES             28,44        27,99",,28.17,27.65,28.44,7861852,19060.45
2018-08-01,"713001                   GIF-FILTER               1,46         1,46",,1.44,1.42,1.44,981820,14042.57
2018-08-01,731013                   HANNIBAL LEASE              8            8,88.0,8.0,8.0,8.0,351,280.0
2018-08-01,"644001                   MAGASIN GENERAL          38,5         38,5",,38.5,38.5,38.6,6078,23370.7
2018-08-01,"100010                   MONOPRIX                11,84        11,84",,11.84,11.84,11.84,3322,3930.88
2018-08-01,"762001                   MPBS                     3,01         3,01",33.0,3.0,3.0,3.0,139912,4197.0
2018-08-01,"753001                   ONE TECH HOLDING        13,42        13,41",,13.93,13.42,13.93,9989431,34807.44
2018-08-01,"570001                   POULINA GP HOLDING      11,15        11,32",,11.1,11.1,11.15,1553,1726.25
2018-08-01,"761001                   SAH                      16,2         16,2",,17.14,16.2,17.17,17666633,1604.64
2018-08-01,"110025                   SFBT                    19,78        19,78",,19.9,19.78,20.1,14499562,87749.21
2018-08-01,"659001                   SIAME                    2,26         2,21",,2.24,2.24,2.27,231216,5184.45
2018-08-01,400005                   SIMPAR                     43           43,42.144,44.0,42.0,44.29,131722,56275.2
2018-08-01,"718001                   SITS                      2,6          2,6",,2.7,2.65,2.71,1724223,46703.68
2018-08-01,"678001                   SOMOCER                   1,3         1,29",,1.32,1.3,1.35,2435623003,21417.93
2018-08-01,"729001                   SOPAT                     ,75          ,76",,0.74,0.74,0.75,2099525,15617.56
2018-08-01,"653001                   SOTETEL                  2,88         2,88",0.0,2.88,0.0,0.0,0,
2018-08-01,"763001                   SOTIPAPIER                3,4          3,4",,3.39,3.3,3.4,1456528,48106.24
2018-08-01,"666001                   SOTRAPIL                10,99        10,99",,10.99,10.99,10.99,3586,3934.42
2018-08-01,"658001                   SOTUMAG                  1,95          1,9",,1.94,1.9,1.95,573016,11111.7
2018-08-01,"656001                   SOTUVER                   4,6          4,6",,4.73,4.63,4.73,1149233,54178.96
2018-08-01,606001                   STAR                       97           97,,96.99,96.99,97.0,373,3588.73
2018-08-01,"260095                   STB                      3,62         3,62",,3.63,3.62,3.69,11907,4347.69
2018-08-01,"744001                   TELNET HOLDING            6,2         6,18",,6.24,6.19,6.25,16509621,2457.74
2018-08-01,"727001                   TPR                      3,28         3,29",,3.37,3.22,3.37,976264,32415.75
2018-08-01,"738001                   TUNIS RE                 8,25         8,39",,8.21,8.2,8.25,12098,9923.89
2018-08-01,"120040                   TUNISAIR                  ,42          ,42",,0.41,0.4,0.41,9689779,39326.5
2018-08-01,"210090                   TUNISIE LEASING         14,46        14,46",0.0,14.46,0.0,0.0,0,
2018-08-01,"769001                   UADH                     2,69         2,69",,2.65,2.65,2.65,5203,1378.0
2018-08-01,390010                   UIB                        22           22,2222.44,22.44,21.97,22.44,6658371,47034.89
2018-08-01,772001                   UNIMED                      8            8,88.2,8.2,8.0,8.2,315524,25718.63
2018-08-01,"720001                   WIFACK INT BANK          7,18         7,18",,7.39,7.39,7.39,7951,5875.05
2018-08-01,"230035                   AIR LIQUDE TSIE          88,2         88,2",0.0,88.2,0.0,0.0,0,
2018-08-01,"380070                   ALKIMIA                 42,94        42,94",,41.94,41.94,41.94,491,2055.06
2018-08-01,"655001                   ASSURANCES SALIM         32,5         32,5",0.0,32.5,0.0,0.0,0,
2018-08-01,300045                   ASTREE                     34           34,0.0,34.0,0.0,0.0,0,
2018-08-01,"758001                   BEST LEASE               1,89         1,89",0.0,1.89,0.0,0.0,0,
2018-08-01,"130055                   BTE (ADP)               17,71        17,23",,18.24,17.71,18.24,104112,18449.89
2018-08-01,"735001                   CIMENTS DE BIZERTE        2,5         2,49",,2.49,2.49,2.5,10143,2525.06
2018-08-01,"330090                   ELBENE INDUSTRIE         3,58         3,58",0.0,3.58,0.0,0.0,0,
2018-08-01,320075                   ICF                        29           29,2929.0,29.0,29.0,29.0,853,2465.0
2018-08-01,"672004                   MODERN LEASING           3,75         3,75",,3.69,3.69,3.69,5934,2188.17
2018-08-01,"250065                   PLAC. TSIE-SICAF        40,71        40,71",0.0,40.71,0.0,0.0,0,
2018-08-01,"667001                   SIPHAT                   5,11         5,26",,5.11,5.11,5.11,11,5.11
2018-08-01,"140070                   SPDIT - SICAF             8,1          8,1",,8.2,8.2,8.2,31,24.6
2018-08-01,"664001                   STEQ                     7,62         7,62",0.0,7.96,0.0,0.0,0,
2018-08-01,"410020                   TUNINVEST-SICAR          6,69         6,69",,6.69,6.69,6.69,1202,802.8
2018-08-01,"240050                   UBCI                    24,81        24,81",0.0,24.81,0.0,0.0,0,
2018-08-01,"768001                   ASS MULTI ITTIHAD         7,6          7,5",,7.94,7.6,7.94,157417,12349.66
2018-08-01,"430030                   SITEX                    6,25         6,25",0.0,6.25,0.0,0.0,0,
2018-08-01,"617001                   STE TUN. DU SUCRE         7,1          7,1",0.0,7.1,0.0,0.0,0,
2018-09-01,"725001                   ADWYA                     5,5          5,5",,5.5,5.29,5.59,689137,37900.89
2018-09-01,"340005                   AMEN BANK               23,98        23,98",,23.97,23.69,23.97,69313,16462.89
2018-09-01,"730001                   ARTES                    6,03          6,1",,6.15,6.03,6.15,397321,24127.85
2018-09-01,"714001                   ASSAD                    9,35         9,35",,9.49,9.11,9.49,627737,58573.21
2018-09-01,"360035                   ATB                      4,17         4,17",,4.15,4.12,4.16,2000916,83017.79
2018-09-01,"774001                   ATELIER MEUBLE INT       2,43          2,4",,2.39,2.37,2.43,311518,7443.75
2018-09-01,"470010                   ATL                      3,12         3,12",,3.1,3.04,3.12,401612,12389.42
2018-09-01,"160015                   ATTIJARI BANK           37,33        37,33",,37.37,37.33,37.9,5039711,88921.91
2018-09-01,"661001                   ATTIJARI LEASING        17,78        17,78",,17.75,17.74,17.85,5418,9646.88
2018-09-01,"190060                   BH                       17,8         17,8",,17.68,17.68,17.8,184527,32705.08
2018-09-01,"180045                   BIAT                    123,9       122,53",,121.9,121.9,123.9,883331,7921.81
2018-09-01,"310060                   BNA                     11,45        11,46",,11.2,11.2,11.45,610632,69058.06
2018-09-01,"220005                   BT                       7,82         7,82",,7.82,7.8,7.82,30190422,36053.93
2018-09-01,"759001                   CELLCOM                  1,86         1,86",,1.81,1.81,1.86,903,164.8
2018-09-01,"420085                   CIL                      17,1        17,49",,16.89,16.8,17.5,271511,46039.78
2018-09-01,"755001                   CITY CARS               11,35        11,35",,11.36,11.35,11.4,39518,44902.5
2018-09-01,"767001                   DELICE HOLDING          16,92        16,92",,16.85,16.85,16.92,102115,17263.94
2018-09-01,"665001                   ELECTROSTAR              2,55         2,55",,2.6,2.55,2.6,243216,6263.72
2018-09-01,"741001                   ENNAKL AUTOMOBILES      12,45         12,5",,12.45,12.4,12.45,75614,9385.4
2018-09-01,"721001                   ESSOUKNA                 3,82         3,82",,3.85,3.8,3.85,192616,7373.51
2018-09-01,"757001                   EURO-CYCLES             28,17        28,17",27.9928,28.0,27.66,28.18,330644,92409.42
2018-09-01,"713001                   GIF-FILTER               1,44         1,44",,1.43,1.42,1.47,568422,8135.3
2018-09-01,731013                   HANNIBAL LEASE              8            8,7.998,8.0,7.99,8.0,3802,3036.25
2018-09-01,"644001                   MAGASIN GENERAL          38,5         38,5",,38.51,38.5,38.51,25428,97871.42
2018-09-01,"100010                   MONOPRIX                11,84        11,84",,11.7,11.49,11.78,22069,25732.68
2018-09-01,762001                   MPBS                        3            3,,2.97,2.97,3.04,300010,9032.9
2018-09-01,"753001                   ONE TECH HOLDING         13,8        13,93",,13.78,13.4,13.8,29715614,1327.03
2018-09-01,"570001                   POULINA GP HOLDING       11,1         11,1",,10.9,10.77,10.99,568329,61681.81
2018-09-01,"761001                   SAH                      17,3        17,14",,16.8,16.79,17.3,294491574,96565.26
2018-09-01,"110025                   SFBT                    19,91         19,9",,19.61,19.6,19.98,235841184,67867.31
2018-09-01,"659001                   SIAME                    2,24         2,24",,2.18,2.18,2.24,21388,4779.89
2018-09-01,400005                   SIMPAR                     44           44,,43.9,43.9,44.2,2994,13211.3
2018-09-01,"718001                   SITS                     2,65          2,7",,2.59,2.54,2.65,1507626,39417.06
2018-09-01,"678001                   SOMOCER                  1,32         1,32",,1.29,1.27,1.32,1113781841,44576.26
2018-09-01,"729001                   SOPAT                     ,74          ,74",,0.74,0.74,0.74,11909,880.6
2018-09-01,"653001                   SOTETEL                  2,88         2,88",,2.8,2.8,2.89,14878,4171.69
2018-09-01,"763001                   SOTIPAPIER               3,39         3,39",,3.37,3.37,3.38,1939,651.49
2018-09-01,"666001                   SOTRAPIL                10,99        10,99",,10.99,10.9,10.99,3107,3401.9
2018-09-01,"658001                   SOTUMAG                  1,94         1,94",,1.94,1.89,1.94,896426,17347.67
2018-09-01,"656001                   SOTUVER                  4,76         4,73",,4.82,4.76,4.9,35168831,69913.41
2018-09-01,"606001                   STAR                    96,99        96,99",96.9795,95.0,95.0,96.97,60013,57458.95
2018-09-01,"260095                   STB                       3,7         3,63",,3.63,3.63,3.7,352413,12855.6
2018-09-01,"744001                   TELNET HOLDING           6,24         6,24",,6.16,6.06,6.23,25151561,54968.34
2018-09-01,"727001                   TPR                      3,37         3,37",,3.4,3.37,3.47,493971241,69088.45
2018-09-01,"738001                   TUNIS RE                 8,21         8,21",,8.02,8.02,8.2,126311,10293.65
2018-09-01,"120040                   TUNISAIR                  ,41          ,41",,0.41,0.4,0.41,5244447,21263.42
2018-09-01,"210090                   TUNISIE LEASING         14,46        14,46",0.0,14.46,0.0,0.0,0,
2018-09-01,"769001                   UADH                     2,65         2,65",,2.58,2.58,2.61,19618,5061.63
2018-09-01,"390010                   UIB                     22,44        22,44",,22.4,22.4,22.4,145016,32480.0
2018-09-01,"772001                   UNIMED                    8,2          8,2",,8.2,7.96,8.3,500540,40395.69
2018-09-01,"720001                   WIFACK INT BANK          7,39         7,39",,7.32,7.32,7.34,10565,7747.9
2018-09-01,"230035                   AIR LIQUDE TSIE          88,2         88,2",,88.2,88.2,88.2,32,264.6
2018-09-01,"380070                   ALKIMIA                 41,94        41,94",0.0,41.94,0.0,0.0,0,
2018-09-01,"655001                   ASSURANCES SALIM         32,5         32,5",0.0,32.5,0.0,0.0,0,
2018-09-01,300045                   ASTREE                     34           34,0.0,34.0,0.0,0.0,0,
2018-09-01,"758001                   BEST LEASE               1,89         1,89",0.0,1.89,0.0,0.0,0,
2018-09-01,"130055                   BTE (ADP)               18,78        18,24",,19.25,18.78,19.25,155821,29925.7
