SEANCE,GROUPE,CODE,VALEUR,OUVERTURE,CLOTURE,PLUS_BAS,PLUS_HAUT,QUANTITE_NEGOCIEE,NB_TRANSACTION,CAPITAUX
2010-08-04,32,340010,AB DA 26 3/37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,340011,AB DA 29 3/40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,340015,AB DA 34 2/59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,340020,AB DA 1/27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,340027,ABDA 1/14 11122007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,340037,AB DA 3/37 281209,4.31,4.31,4.31,4.31,69.0,6.0,297.39
2010-08-04,32,340038,AB NV J 01012010,58.7,58.7,58.7,58.7,127.0,9.0,7454.9
2010-08-04,32,360043,ATBDA1/7 09/11/05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,360051,ATB DA 1/10 151208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,380071,ALKIM DA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,380072,ALKIM DA 04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,380073,ALK DA 1/10 240603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,400008,SIMPAR DA 1/5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,400010,SIMPA DA1/6 010708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,420104,CIL DA 2007 1/4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,420111,CIL DA 1/5 301208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,470026,ATL DA 1/5 290808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,503002,STIP DA1/10 0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,644002,MAG GEN DA 1/2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,653005,SOTETEL DA1/6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,653006,SOT DA 1/5  010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,653007,SOT DA 1/5 010703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,653008,SOT DA 1/10 150704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,653009,SOT DA1/22  010906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,656002,SOTUVER DA 1/24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,656004,STV DA 1/25 010700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,656006,SOTUVER DA 3/34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,656009,STV02 3/10 010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,659002,SIAME DA5/11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,659006,SIAME DA1/10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,659008,SIAME DA1/8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,659010,SIAM DA1/25 280704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,661014,ATTIJARI LS ROMPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,664002,STEQ DA2/5(8/4/02),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,665002,ELECTROSTAR DA 1/6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,666002,STPIL DA1/10 0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,666003,STPILDA0807 1/10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,666004,STPIL DA1/25301208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,678002,SOMOC DA 1/7 0803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,678004,SOMOC DA 1/10 0708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,678005,SOMOC DA 1/20 2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,713002,GIF DA 1/10 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,713003,GIF DA 1/11 160209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,714003,ASSDA1/9(01/07/05),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,714004,ASSAD DA1/4 150609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,718003,SITSDA1/9 28/03/07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,725002,ADWYA DA 1/10 2007,0.5,0.5,0.5,0.5,3.0,1.0,1.5
2010-08-04,32,727003,DA TPR 11/149 2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,727004,TPR DA 1/8 200509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,32,729003,SOPATDA1/20 010708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,33,150086,AMS DA 1/10 010798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,33,150089,AMS DA 1/40 010799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,33,150092,AMS DA 1/50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,33,150093,AMS DA 1/51 150702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,33,150094,AMS DA 1/26 0803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,33,150095,AMS DA 1/9 090804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,51,729001,SOPAT,21.97,22.6,21.97,22.62,69603.0,334154.0,9546.16
2010-08-04,52,734001,SERVICOM,3.41,3.41,3.41,3.41,110.0,2.0,375.1
2010-08-04,71,722001,F1BIAT0112 T+0.5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,71,722002,"F1BIAT1016 T+1,2%",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,71,722005,F2BIAT0713 T+0.5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,71,722006,"F2BIAT0716 T+1,0%",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-04,71,722007,"F2BIAT0420 T+1,7%",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,11,100010,MONOPRIX,259.7,259.0,256.0,259.7,568.0,1714.0,5746.36
2010-12-04,11,110025,SFBT,14.19,14.4,14.19,14.6,24264.0,9735.0,1969.27
2010-12-04,11,120040,TUNISAIR,2.38,2.36,2.36,2.38,22948.0,455.0,4385.64
2010-12-04,11,130055,BTE (ADP),30.95,31.0,30.95,31.0,58.0,4.0,1795.8
2010-12-04,11,140070,SPDIT - SICAF,6.8,6.76,6.76,6.9,1700.0,51.0,1683.0
2010-12-04,11,160015,ATTIJARI BANK,22.35,22.2,22.06,22.35,3499.0,337.0,7581.97
2010-12-04,11,180045,BIAT,73.7,73.0,73.0,73.7,721.0,195.0,2875.43
2010-12-04,11,190060,BH,28.7,28.6,28.3,28.7,4787.0,2413.0,6805.43
2010-12-04,11,210090,TUNISIE LEASING,28.44,28.5,28.44,28.5,1596.0,114.0,5437.15
2010-12-04,11,220005,BT,100.12,101.0,100.0,101.1,7544.0,8575.0,5309.66
2010-12-04,11,260095,STB,15.5,15.36,15.3,15.59,10868.0,4716.0,6650.47
2010-12-04,11,310060,BNA,13.9,14.0,13.8,14.05,24823.0,8434.0,5841.25
2010-12-04,11,340005,AMEN BANK,62.02,61.22,60.51,64.5,3891.0,4524.0,2336.28
2010-12-04,11,360035,ATB,8.7,8.7,8.7,8.7,3144.0,142.0,7352.8
2010-12-04,11,390010,UIB,21.6,22.0,21.6,22.24,26479.0,13657.0,3657.9
2010-12-04,11,400005,SIMPAR,64.06,62.5,62.5,65.77,3024.0,4519.0,464.9
2010-12-04,11,410020,TUNINVEST-SICAR,13.1,13.16,13.1,13.16,288.0,4.0,3778.28
2010-12-04,11,420085,CIL,38.0,37.9,37.9,38.0,1541.0,185.0,8544.0
2010-12-04,11,470010,ATL,5.35,5.33,5.31,5.35,15492.0,398.0,2650.02
2010-12-04,11,570001,POULINA GP HOLDING,7.68,7.68,7.6,7.68,7693.0,465.0,8923.6
2010-12-04,11,606001,STAR,172.0,171.0,168.1,172.0,3187.0,11054.0,4442.7
2010-12-04,11,644001,MAGASIN GENERAL,122.0,121.0,121.0,124.5,1128.0,3113.0,6555.15
2010-12-04,11,653001,SOTETEL,16.5,16.25,16.25,16.98,3122.0,325.0,1449.62
2010-12-04,11,656001,SOTUVER,96.79,96.78,96.78,96.79,10.0,3.0,967.85
2010-12-04,11,659001,SIAME,4.02,4.13,4.01,4.13,30956.0,6112.0,6411.51
2010-12-04,11,665001,ELECTROSTAR,9.1,8.81,8.81,9.1,299.0,3.0,2657.39
2010-12-04,11,666001,SOTRAPIL,12.5,12.87,12.5,12.87,2199.0,292.0,8011.06
2010-12-04,11,667001,SIPHAT,17.79,17.7,17.7,17.79,24.0,3.0,425.7
2010-12-04,11,678001,SOMOCER,2.54,2.46,2.4,2.54,600128.0,354146.0,1717.42
2010-12-04,11,713001,GIF-FILTER,8.4,8.57,8.4,8.6,5247.0,334.0,4518.83
2010-12-04,11,714001,ASSAD,13.09,12.95,12.94,13.09,5443.0,307.0,636.32
2010-12-04,11,718001,SITS,4.55,4.35,4.35,4.55,68717.0,16330.0,2995.53
2010-12-04,11,720001,EL WIFACK LEASING,18.33,18.58,18.33,18.58,8153.0,3414.0,9725.69
2010-12-04,11,721001,ESSOUKNA,8.7,8.4,8.31,8.7,14655.0,5212.0,3242.98
2010-12-04,11,725001,ADWYA,7.75,7.7,7.65,7.75,3540.0,252.0,7254.3
2010-12-04,11,727001,TPR,6.1,6.12,6.09,6.2,49496.0,17430.0,2944.34
2010-12-04,11,730001,ARTES,12.0,12.19,11.95,12.19,1869.0,252.0,2552.11
2010-12-04,11,735001,CIMENTS DE BIZERTE,7.35,7.13,7.13,7.35,7303.0,465.0,2713.2
2010-12-04,12,230035,AIR LIQUDE TSIE,305.0,305.0,305.0,305.0,13.0,4.0,3965.0
2010-12-04,12,240050,UBCI,60.2,60.2,60.2,60.2,20.0,1.0,1204.0
2010-12-04,12,250065,PLAC. TSIE-SICAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,12,300045,ASTREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,12,320075,ICF,51.8,51.8,51.8,51.8,10.0,1.0,518.0
2010-12-04,12,330090,TUNISIE LAIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,12,380070,ALKIMIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,12,503001,STIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,12,655001,ASSURANCES SALIM,21.05,21.6,21.05,21.6,13552.0,20329.0,878.1
2010-12-04,12,658001,SOTUMAG,1.56,1.56,1.56,1.56,3950.0,9.0,6162.0
2010-12-04,12,661001,ATTIJARI LEASING,31.39,31.39,31.39,31.39,515.0,61.0,6165.85
2010-12-04,12,664001,STEQ,12.77,12.77,12.77,12.77,22211.0,228.0,6298.83
2010-12-04,13,150085,AMS,5.21,5.21,5.21,5.21,1207.0,7.0,6288.47
2010-12-04,13,430030,SITEX,7.0,7.0,7.0,7.0,200.0,1.0,1400.0
2010-12-04,13,617001,STE TUN. DU SUCRE,12.7,12.7,12.7,12.7,62.0,2.0,787.4
2010-12-04,21,130056,BTE611T+1.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,130057,"BTE0919 5,25%AP10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,160034,OCTJ0112 4.82%FIN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,190081,"BH1214 T+1,2%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,190083,"BH1224 T+0,8%P15-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,190084,"BH1224 5,3%P15-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210109,TLF 1010 7.00% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210110,TLV1010 T+1.40%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210111,TLS F1111  6.5%AP5,100.02,100.02,100.02,100.02,800.0,13.0,2866.893
2010-12-04,21,210112,TLS V1111 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210117,TL 0712   7 %  AP5,100.03,100.03,100.03,100.03,200.0,11.0,2597.354
2010-12-04,21,210118,TL0712T+1.375% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210119,TL1212 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210120,TL1212 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210123,TL0113 6.5%AP5,100.02,100.02,100.02,100.02,50.0,1.0,3041.737
2010-12-04,21,210124,TL0113 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210125,TL0613 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210126,TL0613 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210127,TLS1113 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210128,TLS1113 T+1.0AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210129,TLS0114 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210130,TLS0114 T+1.0AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210133,TLS0314 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210134,TLS0314 T+1.0AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210137,"TLS0914 5,65%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210138,"TLS0914 T+1,25%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210142,"TLS0315 5,125%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,210143,"TLS0315 T+0,625%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,260099,STB0524 T+1.5%AP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,260100,STB0528T+1.75%AP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,260101,STB0533 T+2.0%AP25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,260102,STB0225 6.5%AP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,310067,BNA0424 5.4%AP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,340023,AB0412 TX+1% AP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,340026,AB 0117 T+1% AP10,100.0,100.0,100.0,100.0,250.0,11.0,7690.087
2010-12-04,21,340032,AB0523 6.5%AP15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,340033,AB0528 7.0%AP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,340034,"ABSB0924 5,45%P15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,340035,"ABSB0924 T+0,85P15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,360047,ATB0517T+0.75%AP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,360048,ATB0523T+1.25%AP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,360049,ATB0527T+1.75%AP20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,360050,ATB0532T+2.0%AP25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,360055,"ATB0516T+0,5P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,360056,"ATB0519T+0,75P10-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,360057,"ATB0524 5,7%P15-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,360058,"ATB0529 5,9%P20-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,390022,"UIB0719 5,25%AP10",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,390023,"UIB0724 5,5%AP15",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,390024,"UIB0729 5,85%AP20",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420096,CIL1010 7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420097,CIL1010T+1.25AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420098,CIL0911 7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420099,CIL0911T+1.25AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420102,CILF1012 7% AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420103,CILV1012T1.25AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420105,CIL0113 6.5%AP5,100.02,100.02,100.02,100.02,100.0,1.0,6101.638
2010-12-04,21,420106,CIL0113 T+1.25AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420107,CIL0213 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420108,CIL0213 T+1.25AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420109,CIL0813 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420110,CIL0813 T+1.125AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420113,"CIL01197,25%AP10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420114,"CIL0119T+1,5AP10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420115,"CIL0714 5,5%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420116,CIL0714 T+1%P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420117,"CIL0914 5,375%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420118,"CIL0914 T+0,75%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420119,"CIL0115 5,25%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,420120,"CIL0115 T+0,75%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,462010,BTKD1211 6.25% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470023,ATL 0613 6.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470024,ATL0812 6.5%AP5,100.02,100.02,100.02,100.02,200.0,11.0,2487.496
2010-12-04,21,470025,ATL0812 T+0.75%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470030,"ATL0818 7,0%AP10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470031,"ATL0818T+1,5%P10-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470032,ATL0513 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470033,ATL0513 T+0.75%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470034,"ATL0514 5,5%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470035,"ATL0916 5,25%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470036,"ATL0916T+0,75%P7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470037,"ATL1214 5,125%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,470038,"ATL1214 T+0,625%P5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,526005,"MXA0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,526006,"MXB0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,526007,"MXC0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,526008,"MXD0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,526009,"MXE0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,526010,"MXF0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,526011,"MXG0816 5,4%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,600002,UTL0312 7% AP 7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,600003,UTL0912  7% AP7-2,100.0,100.0,100.0,100.0,200.0,11.0,2453.37
2010-12-04,21,661008,GL0710 7.5%  AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,661009,GLF211 7.5%  AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,661010,GLV211T+1.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,661017,"TJLSB0115 5,5%FIN5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,661018,TJLSB0115 T+1%FIN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,675002,AIL0810 6.5% AP5-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,675003,AIL0810 6.5% AP5-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,675004,AIL1212 6.875%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,675005,AIL0913 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,675006,AIL0214 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,677003,PB0415 6.5%AP7-2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,677004,PB0415 6.5%AP7-2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,677005,PB0415 6.5%AP7-2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,682002,AFRA0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,682003,AFRB0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,682004,AFRC0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,682005,AFRD0910 7.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,685001,SCLUBA6107.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,685002,SCLUBB6107.5%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,712002,SKAA06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,712003,SKAB06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,712004,SKAC06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,712005,SKAD06117.25%AP7-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,719001,UF0910 6.5%  AP5-A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,719002,UF0910 6.5%  AP5-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,719003,UF0910 T+1%  AP5-B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,719004,UF0910 6.5%  AP5-C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,719005,UF1111 6.5% AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,719006,UF1111 T+1%  AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,719007,UF0313 6.5%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,719008,UF0313 T+1%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,720003,WIF0611 6.5% AP5 A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,720004,WIF0611 6.5% AP5 B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,723001,MR0613 6.5% AP7-2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,723002,MR0613 6.5% AP7-2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,728001,"STMA0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,728002,"STMB0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,728003,"STMC0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,728004,"STMD0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,728005,"STME0914 6,5%AP7-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,731001,HL0513 6.9%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,731002,HL0513 T+1.65%AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,731003,"HL0814 5,75%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,731004,"HL0814 T+1,5%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,731005,"HL0914 5,5%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,731006,"HL0914 T+1,0%AP5",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,732001,"SIHM0915 6,4%P7-2A",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,732002,"SIHM0915 6,4%P7-2B",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,732003,"SIHM0915 6,4%P7-2C",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,732004,"SIHM0915 6,4%P7-2D",0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-12-04,21,736001,"CHO1119 T+1,0%10-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0
